code,poster,plot
tt3040964,https://image.tmdb.org/t/p/w500/2Epx7F9X7DrFptn4seqn4mzBVks.jpg,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo."
tt30415138,https://image.tmdb.org/t/p/w500/5TS3piPf3ZqISbRSrJ8lYeGQvfQ.jpg,"Born into tragedy, Galib rises from village outcast to criminal mastermind ""Toofan"" in 90s Bangladesh. As authorities close in, he takes desperate measures to maintain his empire, sparking a dangerous game of power and identity."
tt3042408,https://image.tmdb.org/t/p/w500/oR3tbNzJMJmCKS5O5fanU9yxIOk.jpg,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage."
tt3042926,https://image.tmdb.org/t/p/w500/htv7AcIhJc94dPmbkhVdZ5tFET7.jpg,"Goutham promises his grandfather that he will reunite him with his estranged daughter, Sunanda. Posing as a driver, Goutham enters Sunanda's house but trouble soon follows."
tt3043252,https://image.tmdb.org/t/p/w500/cpuW4xGdUVZep3Otwo97xnEzdWi.jpg,"In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties."
tt3044244,https://image.tmdb.org/t/p/w500/p0FfJH3M73y3iuUb90DKtpj4mtE.jpg,"In the Tuscan countryside, a family of traditional honey farmers struggles to make ends meet. The household consists of only daughters—four of them—led by the eldest, Gelsomina, who takes on the responsibilities of the family. When a small boy is sent to stay with them for rehabilitation, their routine is disrupted. As financial troubles threaten their home, Gelsomina sees an opportunity in a reality TV contest searching for 'Italy’s Most Traditional Family.' Willing to expose their secluded life for the prize money, she clashes with her father’s rigid ways in a bid to secure their future."
tt30454602,https://image.tmdb.org/t/p/w500/pkiIAFREYq1a3V3UC4w3tlvgGbB.jpg,"Renowned Swedish TV-duo Filip and Fredrik embark on a trip to France, aiming to rekindle the zest for life of Filip's father."
tt3045616,https://image.tmdb.org/t/p/w500/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold."
tt30476486,https://image.tmdb.org/t/p/w500/ntRU0OA4etGGiMMmH1Yw0bnaMdW.jpg,"Shoyo Hinata joins Karasuno High's volleyball club to be like his idol, a former Karasuno player known as the 'Little Giant'. But Hinata soon learns that he must team up with his middle school nemesis, Tobio Kageyama. Their clashing styles form a surprising weapon, but can their newfound teamwork defeat their rival Nekoma High in the highly anticipated 'Dumpster Battle', the long awaited ultimate showdown between two opposing underdog teams?"
tt3053228,https://image.tmdb.org/t/p/w500/3jM4C1wJxHLWlF4tcSyyv6fnJPR.jpg,"In a world overrun by zombies, military personnel and survivalists live in an underground bunker while they seek a cure."
tt3060492,https://image.tmdb.org/t/p/w500/x6fEx3O6WiP8af3ga9QCiQ95csw.jpg,"At the lowest point of his life, Richie gets a call from his estranged sister, asking him to look after his eleven-year-old niece, Sophia, for a few hours."
tt3061836,https://image.tmdb.org/t/p/w500/m3IJum2fBtkHG1zfF4aia2PhiLL.jpg,Over-imaginative 12 year-old Sam heads off to the woods to summer scout camp with his pack convinced that he will encounter a monster...
tt3062096,https://image.tmdb.org/t/p/w500/cnqvFvjAaV28F1tU7986VVg0WP7.jpg,"After waking up in a hospital with amnesia, professor Robert Langdon and a doctor must race against time to foil a deadly global plot."
tt3062880,https://image.tmdb.org/t/p/w500/wu0FRMPgoY7BxuLpwApHZt6nWz9.jpg,"The trial story of Viviane Amsalem's five year fight to obtain her divorce in front of the only legal authority competent for divorce cases in Israel, the Rabbinical Court."
tt3062976,https://image.tmdb.org/t/p/w500/a7otPK1JLHl1Dte12vXvdfTMxBQ.jpg,"As her marriage dissolves, a Manhattan writer takes driving lessons from a Sikh instructor with marriage troubles of his own. In each other's company they find the courage to get back on the road and the strength to take the wheel."
tt3063516,https://image.tmdb.org/t/p/w500/dDSMzBEaM0LYSy9Muo0zsCo77Vh.jpg,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy."
tt3064298,https://image.tmdb.org/t/p/w500/tJskXY0qQcc21UzkGPyiGRKw2md.jpg,"A 34 year old single woman, Nancy, hung-over again, exhausted by the endless fruitless set ups by her friends, traveling across London to toast another 10 years of her parent's successful happy magical marriage runs in with a 40 year old divorcee, Jack, who mistakes her for his 24 year old blind date. Nancy, deciding to go with it, happens to hop on the most chaotic yet hilarious journey of her life which neither of them will ever forget."
tt3064338,https://image.tmdb.org/t/p/w500/7U3j5WJbABwR2aPz4WQ8u3hB1SQ.jpg,"Maria, a fearless soldier, and TS-347, a man with superhuman strength, are being pursued by a military cell responsible for scientific experiments that have resulted in a zombie apocalypse. On the way, they will meet Pedro, a man with few ambitions and a great hangover. Together, they will try to escape to a safe place, but complications will cross their paths in the form of a nuclear bomb."
tt3065204,https://image.tmdb.org/t/p/w500/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.
tt3066270,https://image.tmdb.org/t/p/w500/jI5WTCv0V3i4J6EcPWmxt4Da6sq.jpg,The story of a father and a son. An on the road trip from South to North.
tt3068194,https://image.tmdb.org/t/p/w500/ptpdUQiRjeHgE1dmpCd38N64ENV.jpg,"From Jane Austen’s novella, the beautiful and cunning Lady Susan Vernon visits the estate of her in-laws to wait out colorful rumors of her dalliances and to find husbands for herself and her daughter. Two young men, handsome Reginald DeCourcy and wealthy Sir James Martin, severely complicate her plans."
tt3069758,https://image.tmdb.org/t/p/w500/j537aN6h9w06VipRHqFHnuFB1Ef.jpg,"Preparing for her wedding, Kübra gets possessed by unknown livings. To cure Kübra, a psychiatrist, Ebru, gets on way. Ebru is also an old friend of Kübra. Ebru would work together with an exorcist to save Kübra. Just when things seemed to be going well, everything start going horribly wrong."
tt3072482,https://image.tmdb.org/t/p/w500/ik1uZyiMSxF9HqrgRKUNfMCfr3z.jpg,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore Henry takes place over the course of one day, in Moscow, Russia."
tt3073256,https://image.tmdb.org/t/p/w500/e5wG8YEoCnnfbcYn60qrmIQ5k2H.jpg,"Rising model Meghla falls in love with a business magnate Ananta, but he soon finds out that Meghla was using him to become successful in her modeling career."
tt3076658,https://image.tmdb.org/t/p/w500/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed."
tt3077214,https://image.tmdb.org/t/p/w500/y706qec117bN2S7XgCs2Yz8jEfv.jpg,"Based on true events about the foot soldiers of the early feminist movement, women who were forced underground to pursue a dangerous game of cat and mouse with an increasingly brutal State."
tt3078242,https://image.tmdb.org/t/p/w500/pEGEVgqLwhDV8ZGG5DK7NHDIU3T.jpg,"On the day of her birthday, eleven-year-old Angeliki jumps off the balcony and falls to her death with a smile on her face. While the police and Social Services try to discover the reason for this apparent suicide, Angeliki's family keep insisting that it was an accident. What is the secret that young Angeliki took with her? Why does her family persist in trying to ""forget"" her and to move on with its life?"
tt30783769,https://image.tmdb.org/t/p/w500/5Fw5log9OJLSCKdbZDpeyLNUSgM.jpg,"Manoj Patil's happy life takes a tragic turn when he loses his daughter in an accident caused by a pothole. When the authorities refuse to hear his complaints, he takes matters into his own hands."
tt3079380,https://image.tmdb.org/t/p/w500/6On9Ed52fz8W1h9PzaDQ12ZfHdn.jpg,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster."
tt3081268,https://image.tmdb.org/t/p/w500/qptmMcqLdwLjLa7hXimDrjLOfwe.jpg,Criminals and a beautiful but cunning hitchhiker must battle a supernatural force known as the Reaper.
tt3082854,https://image.tmdb.org/t/p/w500/evGoMMVXiIOQ1KwSMVnbzHBfX6I.jpg,"A funny and moving story of family and free love set in a freewheeling 1970s commune. When Anna and Erik inherit a huge house, they gather a motley crew of cohabitants to reinvigorate their lives, forcing them to reconcile their new values with old habits."
tt3082898,https://image.tmdb.org/t/p/w500/9suFyXDE1MhZ8I8tuhmTd0fJ7G8.jpg,"Eric and Kurt Sloane are the descendants of a well-known Venice, California-based family of martial artists. Kurt has always been in older brother, Eric's shadow, as he lacks the instincts needed to become a champion. Against Kurt's concerns, Eric accepts a paid offer and travels to Thailand to challenge the Muay Thai champion Tong Po and fails with dire consequences. Kurt sets out for revenge. He trains with his brother's mentor, Master Durand, for a Muay Thai fight against the merciless champion, Tong Po. Durand first thinks Kurt is impossible to train, but through a series of spiritual exercises and tests, Durand discovers that Kurt has a deeper strength that will carry him through his final showdown with Tong Po."
tt3083008,https://image.tmdb.org/t/p/w500/vwOYJYXKyhRW8m2gewcMNlsRQhp.jpg,"An Irish sports journalist becomes convinced that Lance Armstrong's performances during the Tour de France victories are fueled by banned substances. With this conviction, he starts hunting for evidence that will expose Armstrong."
tt3083016,https://image.tmdb.org/t/p/w500/zszRKfzjM5jltiq8rk6rasKVpUv.jpg,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos."
tt3086442,https://image.tmdb.org/t/p/w500/2qGRjDPpai1J2DBrs2Cwqm9fIx9.jpg,"In the heat of the summer lays a lonesome house in the countryside where nine year old twin brothers await their mother’s return.  When she comes home, bandaged after cosmetic surgery, nothing is like before and the children start to doubt whether this woman is actually who she says she is."
tt30889755,https://image.tmdb.org/t/p/w500/ahOWjoqGkpxpmJVPmEBkSyvLPfi.jpg,"A Hindi reporter struggles with a deadly fact when a train full of Karsewaks is set ablaze in Godhra. Years later, he is asked to help expose the Sabarmati Incident backed by a buried report."
tt3089326,https://image.tmdb.org/t/p/w500/zrTIsngoDR5ekQJBtpSfJtnnxu4.jpg,"The father of a terminally ill girl is determined to grant his daughter's last wish, a ridiculously expensive collectors' costume from a Japanese TV series. The request will drive him into a journey within his city's dark underbelly."
tt3089630,https://image.tmdb.org/t/p/w500/tI8ocADh22GtQFV28vGHaBZVb0U.jpg,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.
tt3089778,https://image.tmdb.org/t/p/w500/nzVhjAjEaugzs0CSmEO50W5mTcc.jpg,"Inspector Nick Cafmeyer seems to have it all - looks, brains and a successful career.  But a dark cloud hangs over his life: since the age of nine, he has been haunted by the unsolved disappearance of his younger brother, Bjorn. Plettinckx, a known sex offender, was questioned but quickly released. Plettinckx lives close by and takes fiendish pleasure in harassing Nick. Then, when a disturbing case comes to light involving a missing nine-year-old, Nick heads a massive search which turns into a relentless manhunt."
